Price,Close,High,Low,Open,Volume
Ticker,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI
Date,,,,,
2013-08-05,8398.3798828125,8435.3203125,8367.33984375,8416.1103515625,62901100
2013-08-06,8299.73046875,8435.490234375,8267.98046875,8387.9296875,122121800
2013-08-07,8260.48046875,8281.51953125,8228.1103515625,8265.330078125,78951000
2013-08-08,8318.3203125,8341.4404296875,8252.4599609375,8256.400390625,145598300
2013-08-09,8338.3095703125,8374.58984375,8286.41015625,8332.5302734375,89030300
2013-08-12,8359.25,8371.16015625,8238.8603515625,8341.9599609375,82331800
2013-08-13,8415.759765625,8444.51953125,8383.23046875,8395.8203125,95295600
2013-08-14,8438.1201171875,8457.0498046875,8400.75,8424.8798828125,80101200
2013-08-15,8376.2900390625,8422.0302734375,8307.98046875,8418.9404296875,72727900
2013-08-16,8391.9404296875,8402.2998046875,8330.330078125,8348.419921875,85749600
2013-08-19,8366.2900390625,8395.41015625,8329.0,8395.01953125,59793300
2013-08-20,8300.0302734375,8319.8203125,8246.1904296875,8294.8701171875,84502600
2013-08-21,8285.41015625,8310.6796875,8268.419921875,8301.0595703125,65974700
2013-08-22,8397.8896484375,8425.259765625,8283.76953125,8289.2998046875,80630800
2013-08-23,8416.990234375,8438.4404296875,8360.23046875,8398.2802734375,67690100
2013-08-26,8435.150390625,8437.75,8386.0498046875,8424.0703125,42823800
2013-08-27,8242.5595703125,8423.7802734375,8242.5595703125,8378.9296875,106541800
2013-08-28,8157.89990234375,8219.259765625,8094.22021484375,8202.8603515625,97795400
2013-08-29,8194.5498046875,8199.2900390625,8129.990234375,8189.02001953125,69818500
2013-08-30,8103.14990234375,8201.490234375,8101.9501953125,8197.7197265625,86451200
2013-09-02,8243.8701171875,8268.73046875,8211.0302734375,8224.33984375,66688600
2013-09-03,8180.7099609375,8264.7197265625,8142.85986328125,8259.3701171875,88279900
2013-09-04,8195.919921875,8206.8701171875,8095.91015625,8201.5595703125,84770200
2013-09-05,8234.98046875,8257.73046875,8165.35986328125,8205.5595703125,96648700
2013-09-06,8275.669921875,8295.8095703125,8174.31982421875,8222.2099609375,124854400
2013-09-09,8276.3203125,8310.3701171875,8246.76953125,8275.009765625,76364800
2013-09-10,8446.5400390625,8464.25,8350.419921875,8357.6904296875,125305100
2013-09-11,8495.73046875,8502.7900390625,8446.6904296875,8453.3203125,106146000
2013-09-12,8494.0,8516.98046875,8466.6103515625,8509.490234375,102393900
2013-09-13,8509.419921875,8518.1796875,8456.83984375,8461.3095703125,76220300
2013-09-16,8613.0,8626.1103515625,8578.009765625,8599.650390625,87859100
2013-09-17,8596.9501953125,8613.8896484375,8585.0400390625,8595.5595703125,81358600
2013-09-18,8636.0595703125,8645.900390625,8594.650390625,8617.4501953125,75769400
2013-09-19,8694.1796875,8770.099609375,8665.75,8735.1103515625,120861700
2013-09-20,8675.73046875,8713.7802734375,8666.490234375,8693.3203125,249585100
2013-09-23,8635.2900390625,8699.4697265625,8605.58984375,8682.9404296875,89113400
2013-09-24,8664.599609375,8672.080078125,8633.2099609375,8645.240234375,79114700
2013-09-25,8665.6298828125,8681.990234375,8609.9501953125,8655.0400390625,108140300
2013-09-26,8664.099609375,8688.490234375,8628.6103515625,8678.8203125,88920700
2013-09-27,8661.509765625,8691.48046875,8611.4501953125,8672.8203125,68197300
2013-09-30,8594.400390625,8606.7099609375,8546.7197265625,8562.849609375,78813900
2013-10-01,8689.1396484375,8691.849609375,8612.23046875,8618.58984375,83404500
2013-10-02,8629.419921875,8672.259765625,8581.01953125,8650.7099609375,76858500
2013-10-04,8622.9697265625,8639.740234375,8570.2099609375,8590.91015625,85007100
2013-10-07,8591.580078125,8604.8603515625,8510.419921875,8557.0400390625,87359700
2013-10-08,8555.8896484375,8610.009765625,8551.6904296875,8591.01953125,77435600
2013-10-09,8516.6904296875,8589.6396484375,8489.6201171875,8541.080078125,78206800
2013-10-10,8685.76953125,8694.169921875,8547.7197265625,8563.3896484375,105327700
2013-10-11,8724.830078125,8729.330078125,8695.759765625,8705.0302734375,92376100
2013-10-14,8723.8095703125,8727.580078125,8675.9501953125,8688.4501953125,64137200
2013-10-15,8804.4404296875,8820.98046875,8757.08984375,8757.1298828125,93813600
2013-10-16,8846.0,8861.2802734375,8781.0,8792.990234375,92338900
2013-10-17,8811.98046875,8829.7900390625,8765.4697265625,8817.1103515625,95192800
2013-10-18,8865.099609375,8865.099609375,8804.8095703125,8849.76953125,166471900
2013-10-21,8867.2197265625,8876.1396484375,8827.23046875,8828.4697265625,74873400
2013-10-22,8947.4599609375,8987.6298828125,8849.16015625,8853.8701171875,100450700
2013-10-23,8919.8603515625,8932.91015625,8897.5,8906.91015625,79944200
2013-10-24,8980.6298828125,8987.0400390625,8950.8095703125,8968.5,76689900
2013-10-25,8985.740234375,9010.650390625,8944.1396484375,8952.7802734375,71222700
2013-10-28,8978.650390625,9017.9501953125,8950.2099609375,9013.0498046875,61426900
2013-10-29,9022.0400390625,9022.2099609375,8965.75,8965.75,76418300
2013-10-30,9010.26953125,9070.169921875,8996.25,9030.3095703125,69972000
2013-10-31,9033.919921875,9037.41015625,8976.3701171875,8985.48046875,82807700
2013-11-01,9007.830078125,9048.099609375,8992.900390625,9032.2900390625,54233900
2013-11-04,9037.23046875,9053.9296875,9019.3095703125,9035.91015625,60965300
2013-11-05,9009.1103515625,9041.9697265625,8962.419921875,9036.1796875,87089500
2013-11-06,9040.8701171875,9065.9599609375,9021.83984375,9030.4697265625,68900500
2013-11-07,9081.0302734375,9193.98046875,9026.08984375,9038.4697265625,143223900
2013-11-08,9078.2802734375,9079.0498046875,8986.490234375,9036.58984375,86783000
2013-11-11,9107.8603515625,9124.240234375,9064.6103515625,9081.580078125,66640400
2013-11-12,9076.48046875,9124.240234375,9073.9296875,9102.990234375,96960600
2013-11-13,9054.830078125,9074.5595703125,8981.08984375,9056.7099609375,92469400
2013-11-14,9149.66015625,9151.349609375,9101.2900390625,9137.48046875,108722300
2013-11-15,9168.6904296875,9188.4697265625,9133.509765625,9157.599609375,96783900
2013-11-18,9225.4296875,9253.6796875,9140.509765625,9154.23046875,88832800
2013-11-19,9193.2900390625,9217.3603515625,9179.25,9197.4697265625,77178300
2013-11-20,9202.0703125,9236.7802734375,9162.83984375,9175.6396484375,68359100
2013-11-21,9196.080078125,9210.669921875,9117.08984375,9127.8896484375,78794900
2013-11-22,9219.0400390625,9230.16015625,9168.919921875,9210.6904296875,72242000
2013-11-25,9299.9501953125,9323.4404296875,9252.73046875,9258.2197265625,69939100
2013-11-26,9290.0703125,9316.6201171875,9287.2998046875,9297.650390625,85105700
2013-11-27,9351.1298828125,9363.48046875,9295.5595703125,9308.9599609375,59073000
2013-11-28,9387.3701171875,9399.6298828125,9358.76953125,9359.5,54326200
2013-11-29,9405.2998046875,9424.6201171875,9376.580078125,9378.5498046875,65826300
2013-12-02,9401.9599609375,9424.830078125,9384.1201171875,9412.9501953125,74603100
2013-12-03,9223.400390625,9404.169921875,9223.1298828125,9398.1904296875,116913000
2013-12-04,9140.6298828125,9253.1298828125,9069.8203125,9246.8896484375,94986600
2013-12-05,9084.9501953125,9172.16015625,9078.0,9110.5302734375,77772300
2013-12-06,9172.41015625,9195.75,9084.1201171875,9126.150390625,81326800
2013-12-09,9195.169921875,9225.5302734375,9171.3603515625,9218.8095703125,62711300
2013-12-10,9114.4404296875,9223.73046875,9091.9697265625,9180.2900390625,74363400
2013-12-11,9077.1103515625,9153.1396484375,9065.509765625,9093.259765625,64845800
2013-12-12,9017.0,9060.5400390625,8984.2802734375,9032.669921875,75120200
2013-12-13,9006.4599609375,9046.6298828125,8990.580078125,9016.7802734375,67761700
2013-12-16,9163.5595703125,9187.7802734375,8997.75,9004.6201171875,99105600
2013-12-17,9085.1201171875,9161.7998046875,9085.1201171875,9142.75,72207500
2013-12-18,9181.75,9190.73046875,9122.0498046875,9145.349609375,82342700
2013-12-19,9335.740234375,9351.900390625,9257.240234375,9279.6796875,98276500
2013-12-20,9400.1796875,9413.08984375,9352.98046875,9371.080078125,161686900
2013-12-23,9488.8203125,9488.8203125,9427.5400390625,9436.490234375,48372600
2013-12-27,9589.3896484375,9589.3896484375,9548.8896484375,9558.5498046875,51388200
2013-12-30,9552.16015625,9594.349609375,9552.16015625,9586.5302734375,35981600
2014-01-02,9400.0400390625,9620.9296875,9394.2099609375,9598.25,90956900
2014-01-03,9435.150390625,9453.48046875,9367.990234375,9409.66015625,58772900
2014-01-06,9428.0,9468.7998046875,9399.8095703125,9419.4404296875,53653700
2014-01-07,9506.2001953125,9518.7197265625,9416.8603515625,9446.25,79946800
2014-01-08,9497.83984375,9516.259765625,9467.9501953125,9512.7900390625,90140400
2014-01-09,9421.6103515625,9549.5,9402.7998046875,9492.240234375,98917000
2014-01-10,9473.240234375,9529.7001953125,9441.25,9473.8701171875,96130400
2014-01-13,9510.169921875,9519.2998046875,9457.3095703125,9497.919921875,85787700
2014-01-14,9540.509765625,9540.509765625,9381.9404296875,9391.4599609375,104777800
2014-01-15,9733.8095703125,9747.400390625,9582.099609375,9590.5703125,120099000
2014-01-16,9717.7099609375,9747.3701171875,9702.9697265625,9742.2099609375,87811900
2014-01-17,9742.9599609375,9789.8896484375,9709.1396484375,9718.2001953125,131098100
2014-01-20,9715.900390625,9733.400390625,9672.3203125,9713.2001953125,78126100
2014-01-21,9730.1201171875,9794.0498046875,9714.01953125,9751.98046875,80839600
2014-01-22,9720.1103515625,9765.6298828125,9677.1396484375,9752.1103515625,84234100
2014-01-23,9631.0400390625,9728.7802734375,9596.490234375,9690.509765625,98660400
2014-01-24,9392.01953125,9664.240234375,9374.080078125,9646.650390625,125916200
2014-01-27,9349.2197265625,9402.7197265625,9310.990234375,9389.169921875,112554100
2014-01-28,9406.91015625,9427.58984375,9345.759765625,9405.5302734375,99322000
2014-01-29,9336.73046875,9537.6298828125,9221.2998046875,9507.349609375,126384200
2014-01-30,9373.48046875,9415.48046875,9266.9501953125,9343.509765625,97748700
2014-01-31,9306.48046875,9346.7900390625,9166.0498046875,9339.83984375,126856500
2014-02-03,9186.51953125,9357.580078125,9173.5595703125,9318.76953125,105545400
2014-02-04,9127.91015625,9166.98046875,9071.25,9126.4599609375,114598200
2014-02-05,9116.3203125,9154.7197265625,9080.8701171875,9105.2802734375,95608700
2014-02-06,9256.580078125,9274.4599609375,9128.9697265625,9166.4599609375,122685200
2014-02-07,9301.919921875,9323.240234375,9223.2099609375,9275.3798828125,89003400
2014-02-10,9289.8603515625,9346.1298828125,9280.1796875,9331.7099609375,59599900
2014-02-11,9478.76953125,9478.76953125,9338.009765625,9338.7998046875,76248400
2014-02-12,9540.0,9594.849609375,9501.9599609375,9505.1201171875,85292300
2014-02-13,9596.76953125,9600.6396484375,9479.8603515625,9522.66015625,93209100
2014-02-14,9662.400390625,9677.5302734375,9593.3701171875,9615.51953125,91504800
2014-02-17,9656.759765625,9682.1904296875,9645.509765625,9661.7998046875,45850100
2014-02-18,9659.7802734375,9690.9697265625,9614.400390625,9674.7998046875,58827300
2014-02-19,9660.0498046875,9695.8603515625,9596.419921875,9641.4501953125,72892900
2014-02-20,9618.849609375,9618.849609375,9504.1796875,9524.580078125,88676900
2014-02-21,9656.9501953125,9666.150390625,9598.0302734375,9665.080078125,78587700
2014-02-24,9708.9404296875,9708.9404296875,9602.9501953125,9619.6396484375,67953500
2014-02-25,9699.349609375,9710.9501953125,9628.7197265625,9676.5595703125,90676100
2014-02-26,9661.73046875,9720.66015625,9612.51953125,9708.5,87277200
2014-02-27,9588.330078125,9672.8203125,9497.7802734375,9660.5498046875,86422200
2014-02-28,9692.080078125,9692.080078125,9566.0400390625,9592.900390625,83200800
2014-03-03,9358.8896484375,9554.169921875,9358.73046875,9553.080078125,118040200
2014-03-04,9589.150390625,9590.1103515625,9421.16015625,9453.76953125,95630200
2014-03-05,9542.01953125,9599.0,9534.4296875,9562.3896484375,73341700
2014-03-06,9542.8701171875,9587.4404296875,9505.3203125,9577.349609375,103682600
2014-03-07,9350.75,9543.240234375,9346.8203125,9538.4501953125,103246700
2014-03-10,9265.5,9382.98046875,9216.0703125,9305.509765625,84875400
2014-03-11,9307.7900390625,9375.2900390625,9259.1796875,9295.3203125,72300800
2014-03-12,9188.6904296875,9267.099609375,9142.5400390625,9257.1298828125,107430600
2014-03-13,9017.7900390625,9226.9599609375,9017.349609375,9200.1201171875,113773100
2014-03-14,9056.41015625,9094.240234375,8913.26953125,8939.1796875,141175500
2014-03-17,9180.8896484375,9197.8095703125,9047.490234375,9047.490234375,86964500
2014-03-18,9242.5498046875,9315.0703125,9105.6904296875,9172.0498046875,99301200
2014-03-19,9277.0498046875,9325.9296875,9221.58984375,9262.7099609375,89476800
2014-03-20,9296.1201171875,9296.900390625,9156.6298828125,9215.7001953125,96945700
2014-03-21,9342.9404296875,9376.9404296875,9288.150390625,9300.66015625,198583500
2014-03-24,9188.76953125,9358.9501953125,9181.3701171875,9349.51953125,86790900
2014-03-25,9338.400390625,9372.0703125,9223.900390625,9223.919921875,82230600
2014-03-26,9448.580078125,9488.740234375,9360.2998046875,9367.5302734375,75841600
2014-03-27,9451.2099609375,9469.3896484375,9397.98046875,9428.91015625,66826100
2014-03-28,9587.1904296875,9587.1904296875,9484.900390625,9487.1201171875,70498400
2014-03-31,9555.91015625,9634.8203125,9543.08984375,9621.919921875,68772900
2014-04-01,9603.7099609375,9631.0595703125,9574.6298828125,9601.9599609375,72835100
2014-04-02,9623.3603515625,9645.599609375,9608.4599609375,9628.759765625,73976000
2014-04-03,9628.8203125,9689.51953125,9591.8896484375,9620.8701171875,76385800
2014-04-04,9695.76953125,9721.5,9627.740234375,9641.9599609375,75314000
2014-04-07,9510.849609375,9608.2001953125,9496.669921875,9585.51953125,78800000
2014-04-08,9490.7900390625,9525.9404296875,9391.8603515625,9525.0703125,86190900
2014-04-09,9506.349609375,9542.3095703125,9480.9599609375,9506.75,69917100
2014-04-10,9454.5400390625,9581.48046875,9440.990234375,9556.7001953125,77873700
2014-04-11,9315.2900390625,9390.4404296875,9259.4296875,9351.2001953125,100489700
2014-04-14,9339.169921875,9339.169921875,9214.1796875,9248.8603515625,90916500
2014-04-15,9173.7099609375,9344.849609375,9166.5302734375,9324.83984375,88156800
2014-04-16,9317.8203125,9318.9697265625,9221.48046875,9252.2998046875,78803200
2014-04-17,9409.7099609375,9417.8203125,9277.3603515625,9311.0302734375,86295200
2014-04-22,9600.08984375,9602.5703125,9439.66015625,9455.51953125,70194100
2014-04-23,9544.1904296875,9607.83984375,9539.6201171875,9602.1201171875,61216900
2014-04-24,9548.6796875,9645.0595703125,9410.330078125,9597.0703125,87813900
2014-04-25,9401.5498046875,9501.91015625,9367.419921875,9474.7900390625,79230200
2014-04-28,9446.3603515625,9496.83984375,9407.650390625,9454.83984375,67539100
2014-04-29,9584.1201171875,9596.419921875,9480.5703125,9521.650390625,91467900
2014-04-30,9603.23046875,9618.98046875,9561.0595703125,9576.9296875,90290900
2014-05-02,9556.01953125,9627.3798828125,9533.2998046875,9611.7900390625,88062300
2014-05-05,9529.5,9548.169921875,9407.08984375,9536.3798828125,61911600
2014-05-06,9467.5302734375,9571.6298828125,9440.4697265625,9570.25,82062900
2014-05-07,9521.2998046875,9554.349609375,9410.080078125,9418.5,92732600
2014-05-08,9607.400390625,9622.2998046875,9487.5703125,9547.26953125,102022500
2014-05-09,9581.4501953125,9602.8603515625,9558.1103515625,9591.3203125,80084100
2014-05-12,9702.4599609375,9710.33984375,9587.1396484375,9608.9296875,87508500
2014-05-13,9754.4296875,9783.7197265625,9732.33984375,9751.0498046875,96844100
2014-05-14,9754.3896484375,9772.08984375,9733.2099609375,9765.6201171875,76079000
2014-05-15,9656.0498046875,9810.2900390625,9631.5703125,9741.25,133897400
2014-05-16,9629.099609375,9670.900390625,9577.900390625,9646.5595703125,113085400
2014-05-19,9659.3896484375,9676.51953125,9534.5595703125,9607.3203125,97857300
2014-05-20,9639.080078125,9685.5595703125,9613.91015625,9644.7998046875,67588400
2014-05-21,9697.8701171875,9709.91015625,9583.5595703125,9615.8603515625,86239200
2014-05-22,9720.91015625,9734.1396484375,9689.1298828125,9731.4501953125,63696000
2014-05-23,9768.009765625,9779.58984375,9704.75,9722.6298828125,65280800
2014-05-26,9892.8203125,9893.8095703125,9821.6796875,9826.91015625,53846400
2014-05-27,9940.8203125,9951.900390625,9879.6396484375,9893.330078125,79797700
2014-05-28,9939.169921875,9957.8701171875,9898.259765625,9950.740234375,72748500
2014-05-29,9938.900390625,9956.240234375,9917.9697265625,9937.66015625,65743400
2014-05-30,9943.26953125,9970.76953125,9924.6298828125,9926.73046875,103680100
2014-06-02,9950.1201171875,9992.330078125,9907.76953125,9986.8603515625,57920300
2014-06-03,9919.740234375,9954.7802734375,9887.009765625,9949.9599609375,71968600
2014-06-04,9926.669921875,9928.9599609375,9866.9697265625,9903.8203125,66442200
2014-06-05,9947.830078125,10013.6904296875,9896.08984375,9929.41015625,129942500
2014-06-06,9987.1904296875,10000.919921875,9941.650390625,9954.009765625,92994900
2014-06-09,10008.6298828125,10009.599609375,9985.8701171875,9994.400390625,43200400
2014-06-10,10028.7998046875,10033.740234375,9987.6904296875,9998.509765625,64853100
2014-06-11,9949.8095703125,10024.83984375,9921.259765625,10022.990234375,96286500
2014-06-12,9938.7001953125,9970.3798828125,9917.6103515625,9950.51953125,68482900
2014-06-13,9912.8701171875,9944.5703125,9829.08984375,9920.490234375,79417700
2014-06-16,9883.98046875,9925.849609375,9872.76953125,9885.9697265625,64029200
2014-06-17,9920.3203125,9982.8896484375,9861.2900390625,9915.2001953125,72084200
2014-06-18,9930.330078125,9964.01953125,9922.0703125,9932.0400390625,72976800
2014-06-19,10004.0,10023.5498046875,9993.0302734375,10018.91015625,86693500
2014-06-20,9987.240234375,10050.98046875,9987.240234375,9995.5,209559600
2014-06-23,9920.919921875,9993.01953125,9885.9599609375,9991.400390625,68730100
2014-06-24,9938.080078125,9948.58984375,9899.4697265625,9938.6396484375,61266100
2014-06-25,9867.75,9914.1201171875,9836.4599609375,9883.7802734375,82312000
2014-06-26,9804.900390625,9898.3798828125,9749.75,9894.5498046875,94925000
2014-06-27,9815.169921875,9836.6796875,9791.1298828125,9818.4599609375,63248900
2014-06-30,9833.0703125,9889.490234375,9800.080078125,9833.849609375,66649700
2014-07-01,9902.41015625,9902.41015625,9835.740234375,9853.740234375,54519000
2014-07-02,9911.26953125,9936.3896484375,9890.1103515625,9913.0,70229500
2014-07-03,10029.4296875,10032.2802734375,9907.009765625,9910.4697265625,78288000
2014-07-04,10009.080078125,10030.8095703125,10007.400390625,10028.7099609375,52046500
2014-07-07,9906.0703125,10015.3603515625,9905.599609375,9992.1298828125,60506300
2014-07-08,9772.669921875,9920.7802734375,9772.1396484375,9918.26953125,85865100
2014-07-09,9808.2001953125,9817.4697265625,9752.7900390625,9789.0498046875,73589700
2014-07-10,9659.1298828125,9807.25,9617.58984375,9807.25,96879100
2014-07-11,9666.33984375,9708.4296875,9623.3603515625,9672.169921875,62278400
2014-07-14,9783.009765625,9793.7802734375,9693.8896484375,9710.919921875,56259600
2014-07-15,9719.41015625,9788.7099609375,9711.8603515625,9764.6904296875,72125500
2014-07-16,9859.26953125,9871.580078125,9747.51953125,9747.8798828125,69460000
2014-07-17,9753.8798828125,9845.849609375,9743.6201171875,9819.4501953125,76538100
2014-07-18,9720.01953125,9721.080078125,9655.509765625,9703.669921875,118113800
2014-07-21,9612.0498046875,9717.7001953125,9597.6201171875,9711.6796875,65236500
2014-07-22,9734.330078125,9735.7099609375,9647.740234375,9682.2099609375,62368600
2014-07-23,9753.5595703125,9802.0595703125,9723.98046875,9727.4296875,64736900
2014-07-24,9794.0595703125,9810.4697265625,9674.6796875,9772.150390625,70366600
2014-07-25,9644.009765625,9794.849609375,9620.580078125,9770.240234375,73401600
2014-07-28,9598.169921875,9665.0498046875,9527.58984375,9660.7099609375,71997100
2014-07-29,9653.6298828125,9692.330078125,9573.48046875,9607.099609375,66002300
2014-07-30,9593.6796875,9704.009765625,9572.900390625,9646.4296875,79991300
2014-07-31,9407.48046875,9582.740234375,9395.349609375,9576.16015625,131077400
2014-08-01,9210.080078125,9394.48046875,9185.41015625,9379.740234375,141582500
2014-08-04,9154.1396484375,9243.23046875,9130.33984375,9222.0498046875,85304300
2014-08-05,9189.740234375,9237.1396484375,9152.3798828125,9186.0302734375,80560700
2014-08-06,9130.0400390625,9166.2099609375,9030.7197265625,9084.51953125,98898300
2014-08-07,9038.9697265625,9166.0400390625,9025.8203125,9081.2900390625,97954700
2014-08-08,9009.3203125,9061.0,8903.490234375,8928.1904296875,102515800
2014-08-11,9180.740234375,9199.0,9089.3095703125,9106.669921875,81228900
2014-08-12,9069.4697265625,9171.9404296875,9050.0,9166.919921875,74774600
2014-08-13,9198.8798828125,9213.6103515625,9118.150390625,9133.83984375,82251600
2014-08-14,9225.099609375,9265.919921875,9149.41015625,9161.8095703125,80394300
2014-08-15,9092.599609375,9324.5703125,9067.580078125,9239.0,110261800
2014-08-18,9245.330078125,9261.650390625,9195.1103515625,9220.990234375,63822100
2014-08-19,9334.2802734375,9350.26953125,9276.1796875,9276.1904296875,57793200
2014-08-20,9314.5703125,9333.6796875,9247.83984375,9329.8896484375,63229700
2014-08-21,9401.5302734375,9405.9296875,9278.8603515625,9328.7099609375,67874900
2014-08-22,9339.169921875,9414.3896484375,9291.9296875,9390.2900390625,70036600
2014-08-25,9510.1396484375,9510.1396484375,9424.1103515625,9456.669921875,53554100
2014-08-26,9588.150390625,9591.7197265625,9446.3701171875,9481.5595703125,66737100
2014-08-27,9569.7099609375,9600.849609375,9546.5498046875,9583.98046875,69031300
2014-08-28,9462.5595703125,9546.8095703125,9417.16015625,9545.2099609375,72124500
2014-08-29,9470.169921875,9517.9501953125,9369.400390625,9483.419921875,68471200
2014-09-01,9479.0302734375,9500.2001953125,9424.7802734375,9484.5302734375,43071900
2014-09-02,9507.01953125,9578.5,9485.240234375,9525.150390625,55157400
2014-09-03,9626.490234375,9683.099609375,9528.7197265625,9541.01953125,90121000
2014-09-04,9724.259765625,9732.7802734375,9539.919921875,9591.4296875,106652400
2014-09-05,9747.01953125,9774.650390625,9691.4404296875,9714.240234375,77345000
2014-09-08,9758.0302734375,9773.7001953125,9721.7099609375,9767.900390625,53013300
2014-09-09,9710.7001953125,9769.2099609375,9695.4404296875,9737.5595703125,57197900
2014-09-10,9700.169921875,9723.080078125,9635.5,9672.4501953125,62415400
2014-09-11,9691.2802734375,9732.830078125,9630.669921875,9729.8896484375,62050300
2014-09-12,9651.1298828125,9706.58984375,9617.7001953125,9706.58984375,52625100
2014-09-15,9659.6298828125,9682.4599609375,9600.150390625,9603.9697265625,55750900
2014-09-16,9632.9296875,9644.8798828125,9588.650390625,9644.2802734375,62265100
2014-09-17,9661.5,9695.4404296875,9649.990234375,9672.98046875,67216900
2014-09-18,9798.1298828125,9798.1298828125,9686.4296875,9703.099609375,81235700
2014-09-19,9799.259765625,9891.2001953125,9799.240234375,9849.4296875,195350400
2014-09-22,9749.5400390625,9812.76953125,9735.6904296875,9748.5302734375,73981000
2014-09-23,9595.0302734375,9719.66015625,9589.0302734375,9713.400390625,88196000
2014-09-24,9661.9697265625,9669.4501953125,9534.76953125,9598.76953125,85850600
2014-09-25,9510.009765625,9718.1103515625,9482.5400390625,9644.3603515625,97697000
2014-09-26,9490.5498046875,9545.33984375,9454.8798828125,9500.5498046875,83499600
2014-09-29,9422.91015625,9504.98046875,9369.6201171875,9495.580078125,77424800
2014-09-30,9474.2998046875,9495.0,9404.8896484375,9446.8095703125,89859600
2014-10-01,9382.0302734375,9520.9697265625,9357.5498046875,9454.0400390625,83526600
2014-10-02,9195.6796875,9412.6201171875,9195.6796875,9363.2802734375,122375300
2014-10-06,9209.509765625,9343.650390625,9185.8603515625,9341.0498046875,103676300
2014-10-07,9086.2099609375,9170.240234375,9080.349609375,9164.76953125,105001700
2014-10-08,8995.330078125,9064.8798828125,8960.4296875,9027.900390625,112047000
2014-10-09,9005.01953125,9140.2900390625,8975.0595703125,9082.66015625,104101300
2014-10-10,8788.8095703125,8958.66015625,8788.2099609375,8924.580078125,162566100
2014-10-13,8812.4296875,8872.400390625,8699.599609375,8703.849609375,112875000
2014-10-14,8825.2099609375,8854.3896484375,8701.4404296875,8765.3603515625,116078300
2014-10-15,8571.9501953125,8847.849609375,8555.73046875,8838.6796875,153532200
2014-10-16,8582.900390625,8662.8603515625,8354.9697265625,8623.2802734375,224468500
2014-10-17,8850.26953125,8850.26953125,8588.419921875,8629.16015625,181971200
2014-10-20,8717.759765625,8834.73046875,8682.58984375,8819.259765625,103016000
2014-10-21,8886.9599609375,8889.7802734375,8644.7099609375,8693.0595703125,118317300
2014-10-22,8940.1396484375,8957.16015625,8861.4404296875,8934.5400390625,97874300
2014-10-23,9047.3095703125,9068.1201171875,8820.8896484375,8873.5400390625,108376900
2014-10-24,8987.7998046875,9044.849609375,8955.58984375,9008.599609375,98966500
2014-10-27,8902.6103515625,9085.6396484375,8837.66015625,9080.7998046875,111764500
2014-10-28,9068.1904296875,9077.8896484375,8968.58984375,8983.0595703125,78580500
2014-10-29,9082.8095703125,9157.6298828125,9072.6396484375,9139.0,89708100
2014-10-30,9114.83984375,9146.9501953125,8899.900390625,9091.1298828125,119733200
2014-10-31,9326.8701171875,9339.330078125,9217.0,9283.400390625,123211200
2014-11-03,9251.7001953125,9343.6396484375,9236.1796875,9305.73046875,79777600
2014-11-04,9166.4697265625,9317.919921875,9148.7802734375,9244.08984375,90365900
2014-11-05,9315.48046875,9329.0703125,9226.33984375,9238.0703125,81034800
2014-11-06,9377.41015625,9467.3603515625,9268.6298828125,9284.9697265625,124002400
2014-11-07,9291.830078125,9414.3203125,9239.1103515625,9406.16015625,104437000
2014-11-10,9351.8701171875,9351.8701171875,9222.5703125,9233.8701171875,71162800
2014-11-11,9369.0302734375,9400.900390625,9324.76953125,9374.3603515625,79810300
2014-11-12,9210.9599609375,9359.3701171875,9189.6298828125,9339.6796875,93733900
2014-11-13,9248.509765625,9311.0,9170.2802734375,9260.5302734375,82312000
2014-11-14,9252.9404296875,9284.1298828125,9184.4599609375,9272.3603515625,76730500
2014-11-17,9306.349609375,9331.3203125,9161.599609375,9162.26953125,72034400
2014-11-18,9456.5302734375,9461.5302734375,9323.51953125,9323.75,73982400
2014-11-19,9472.7998046875,9521.73046875,9439.16015625,9462.0498046875,73153500
2014-11-20,9483.9697265625,9487.6904296875,9382.23046875,9460.400390625,82097800
2014-11-21,9732.5498046875,9736.1396484375,9508.169921875,9521.240234375,166634400
2014-11-24,9785.5400390625,9832.41015625,9711.76953125,9722.3095703125,97612300
2014-11-25,9861.2099609375,9921.4599609375,9787.259765625,9790.0302734375,117773900
2014-11-26,9915.5595703125,9942.669921875,9868.349609375,9894.599609375,89124300
2014-11-27,9974.8701171875,9992.669921875,9920.8603515625,9934.7802734375,84700200
2014-11-28,9980.849609375,9990.7001953125,9902.400390625,9990.7001953125,98906800
2014-12-01,9963.509765625,9979.080078125,9906.419921875,9915.740234375,97092800
2014-12-02,9934.080078125,10038.2099609375,9910.2099609375,9983.7900390625,86630800
2014-12-03,9971.7900390625,9993.849609375,9930.5302734375,9978.8896484375,83605000
2014-12-04,9851.349609375,10083.740234375,9835.419921875,9998.849609375,119705200
2014-12-05,10087.1201171875,10093.0302734375,9929.4697265625,9931.9599609375,93445100
2014-12-08,10014.990234375,10084.9501953125,10014.990234375,10060.91015625,68931200
2014-12-09,9793.7099609375,9951.66015625,9786.3798828125,9904.580078125,110063600
2014-12-10,9799.73046875,9909.3896484375,9775.3896484375,9859.7802734375,88531300
